startTime,endTime,type,subtype,source,assetExternalIds,source,sourceId,WORKORDER_DESC,WORKORDER_TITLE,MODPROJECT_TITLE,PMPROGRAM_NUMBER,WORKORDER_NUMBER,WORKORDER_STATUS,WORKPACKAGE_NAME,MODPROJECT_NUMBER,WORKORDER_DUEDATE,WORKORDER_COSTCODE,WORKORDER_ISACTIVE,WORKPACKAGE_NUMBER,WORKORDER_STATUSDESC,WORKORDER_CREATEDDATE,WORKORDER_ITEMSYSTEMS,WORKORDER_PLANNEDSTART,WORKORDER_PRIORITYDESC,WORKORDER_SHUTDOWNDESC,WORKORDER_DURATIONHOURS,WORKORDER_INTERVALVALUE,WORKORDER_TYPEANDMETHOD,WORKORDER_COMPLETIONDATE,WORKORDER_MAITENANCETYPE,WORKORDER_SCHEDULEDSTART,WORKORDER_SUMACTUALHOURS,WORKORDER_DESTINATIONAREA,WORKORDER_FAILUREMODECODE,WORKORDER_FAILUREMODENAME,WORKORDER_NOOFREPAIRITEMS,WORKORDER_TISLOCATIONCODE,WORKORDER_TISLOCATIONNAME,WORKORDER_HASCHECKLISTITEM,WORKORDER_INTERVALTYPECODE,WORKORDER_INTERVALTYPENAME,WORKORDER_INTERVALTYPEUNIT,WORKORDER_ISSAFETYCRITICAL,WORKORDER_MAITENANCEMETHOD,WORKORDER_OBSERVMETHODCODE,WORKORDER_OBSERVMETHODNAME,WORKORDER_STATUSACTIVEFLAG,WORKORDER_SUMESTIMATEHOURS,WORKORDER_ITEMINVOLVEDAREAS,WORKORDER_REQMATERIALSTATUS,WORKORDER_STATUSISCANCELLED,WORKORDER_STATUSISCOMPLETED,WORKORDER_STATUSLASTCHANGED,WORKORDER_SUMREMAININGHOURS,WORKORDER_LEADDISCIPLINEDESC,WORKORDER_PERCENTAGEPROGRESS,WORKORDER_CONDITIONBEFORECODE,WORKORDER_CONDITIONBEFORENAME,WORKORDER_GENERATEDBYPMPROGRAM,WORKORDER_HASSAFETYCRITCALPROC,WORKORDER_RETURNMATERIALSTATUS
1371193200000,1371112773000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101;WMT:23-FZSH-92543;WMT:23-FV-92542;WMT:23-FZSL-92542;WMT:23-FV-92543;WMT:23-FY-92542-03;WMT:23-PY-96153;WMT:23-PT-96153;WMT:23-FY-92543;WMT:23-FZSL-92543;WMT:23-PV-96153;WMT:23-FZSH-92542,akerbp-cdp,2259573068854491,Årlig ettersyn av ventiler kompressor ***-KA-*** ,SD-*** ÅRLIG ETTERSYN AV VENTILER ***. ***-KA-*** (*** MONTH,,PM-014019,FAO-077524,600,VALHALL TAR ***,,2013-08-01T00:00:00,,NO,WPG-005637,Avsluttet,2012-11-06T13:19:36,"23,23,23,23,23,23,23,23,23,23,23,23,23,23",2013-06-03T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Revisjon (full shutdown),0,12,MAI - Fixed calender,2013-06-13T08:39:33,MAI,2013-06-14T07:00:00,13,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,13,"PH,T33-02,PH,T3,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T33-02,PH,T43-02,PH,T43-02,PH,T43-02",No need,NO,YES,2013-06-13T08:39:33,0,Automasjon,100,,,YES,NO,No need
1371625200000,1371286558000.0,Workorder,VAL,akerbp-cdp,WMT:48-PCV-96964;WMT:48-XV-96960-02;WMT:48-LG-96960;WMT:48-XY-96960;WMT:48-XV-96960;WMT:48-XI-96964B;WMT:48-PT-96960;WMT:48-PT-96962;WMT:48-SU-9105;WMT:48-XY-96961;WMT:48-SU-9106;WMT:48-PT-96961;WMT:48-TB-9159;WMT:48-XV-96962;WMT:48-SU-9113;WMT:48-XV-96961;WMT:48-XI-96964A;WMT:48-XV-96960-01,akerbp-cdp,5326042569191751,Vedlikehold vanntåkeanlegg for kompressor ***-KA-*** ,SD-*** VEDLIKEHOLD VANNTÅKEANLEGG FOR ***. ***-KA-*** (*** ***,,PM-012607,FAO-077671,600,VALHALL TAR ***,,2013-08-13T00:00:00,,NO,WPG-005637,Avsluttet,2012-11-06T16:10:24,"48,48,48,48,48,48,48,48,48,48,49,49,49,48,48,48,48,48,48,48,48",2013-06-15T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Revisjon (full shutdown),0,12,MAI - Fixed calender,2013-06-15T08:55:58,MAI,2013-06-19T07:00:00,24,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,19,"PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T,PH,T43-02,PH,T43-02,PH,T43-03,PH,T43-03,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,U12-02",No need,NO,YES,2013-06-15T08:55:58,0,Automasjon,100,,,YES,NO,No need
1372314408000,1374047298000.0,Workorder,VAL,akerbp-cdp,WMT:23-HV-92545,akerbp-cdp,8160628413684242,Ventil kan *** med bare *** *** ***. Dette skal ikke være ***. *** ***.,INTERLOCK *** IKKE ETTER ***.,,,KAO-108782,600,TUR *** (***.***-***.***) ***,,2013-08-25T00:00:00,,NO,WPG-005375,Avsluttet,2013-06-27T06:26:48,23,2013-07-18T07:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,0,,MAI - Corrective,2013-07-17T07:48:18,MAI,,8,"VALHALL PH, MECHANICAL",***,Havari,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,10,"PH,T33-02",No need,NO,YES,2013-07-17T07:48:18,0,Mekanisk,100,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
1372316400000,1372432090000.0,Workorder,VAL,akerbp-cdp,WMT:23-PV-92538,akerbp-cdp,2442316911568124,"PH. PSV TIL PV. ***.TR.***. *** TIL *** .PSV *** seg ikke ***, og må byttes eller *** av Score. Dette bør gjøres *** SD. (TAR ***)",SD-*** PH. PSV TIL PV. ***.TR.***. *** TIL *** ,,,KAO-107885,600,VALHALL TAR ***,,2013-07-28T00:00:00,WBS-M-VALHA-VA-99-P015-,NO,WPG-005637,Avsluttet,2013-05-30T18:02:43,23,2013-06-06T07:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Revisjon (full shutdown),0,,MAI - Corrective,2013-06-28T15:08:10,MAI,2013-06-27T07:00:00,6,"VALHALL PH, MECHANICAL",***,Utvendig lekkasje - ***,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,6,"PH,T33-02",At destination,NO,YES,2013-06-28T15:08:10,0,Mekanisk,100,SICK,Syk / Sick - Alvorlig feil /  Degraded Failure,NO,NO,No need
1372402800000,1369926745000.0,Workorder,VAL,akerbp-cdp,WMT:45-FT-92139A,akerbp-cdp,860353735219610,"***-FT-*** COOLING MOTOR VISER *** m3/*** selv om *** kan *** at det går *** *** ***, og transmitter ute *** felt viser out of range. *** *** ***.***, før det har *** vært *** på ca *** m3/***",***-FT-*** COOLING MOTOR VISER IKKE ***,,,KAO-107425,600,TUR *** (***.***-***.***) ***,,2013-07-17T00:00:00,,NO,WPG-005372,Avsluttet,2013-05-19T05:23:43,45,2013-06-05T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Under drift,0,,MAI - Corrective,2013-05-30T15:12:25,MAI,2013-06-28T07:00:00,13,,AIR,Unormal instrumentavlesing,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,12,"PH,T43-02",No need,NO,YES,2013-05-30T15:12:25,0,Automasjon,100,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
1372585643000,1376057114000.0,Workorder,VAL,akerbp-cdp,WMT:23-TT-92604A,akerbp-cdp,4325064664190773,"***-TT-92604A  ER DÅRLIG *** OG HOLDER PÅ *** *** AV .. DÅRLIG *** MED *** - *** CM LANGT RØR RETT UT FRA ***-RØR SOM ***  , KUNNE VÆRT *** CM OG *** DETTE !",***-TT-92604A  ER DÅRLIG *** OG HOLDER PÅ *** *** AV .. ,,,KAO-108878,600,TUR *** (***.***-***.***) ***,,2014-02-17T00:00:00,,NO,WPG-005377,Avsluttet,2013-06-30T09:47:23,23,2013-08-22T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,,MAI - Corrective,2013-08-09T14:05:14,MAI,,4,,***,Utvendig lekkasje - væske for hovedprosessen,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,12,"PH,T33-02",No need,NO,YES,2013-08-09T14:05:14,0,Automasjon,100,SICK,Syk / Sick - Alvorlig feil /  Degraded Failure,NO,NO,No need
1372662000000,1371809489000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101-M01,akerbp-cdp,1016368328053448,"Åpne ***, for *** sjekke om der er olje *** *** motor.",OLJE *** *** MOTOR,,,KAO-103855,600,ELEKTRO *** - FOR ONSHORE PLANLEGGING,,2013-09-28T00:00:00,WBS-M-VALHA-VA-99-P008-,NO,WPG-003000,Avsluttet,2013-02-12T15:33:49,23,2013-02-12T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,,MAI - Corrective,2013-06-21T10:11:29,MAI,2013-07-01T07:00:00,140,"VALHALL PH, ELECTRICAL",***,Utvendig lekkasje - ***,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,176,"PH,T43-02",At destination,NO,YES,2013-06-21T10:11:29,0,Elektro,100,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
1372662000000,1372548547000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101;WMT:23-GO-9115;WMT:48-XY-96966B;WMT:48-ZSH-96966A;WMT:48-ZSL-96966B;WMT:23-GO-9114;WMT:48-ZSH-96966B;WMT:48-ZSL-96966A;WMT:48-XY-96966A,akerbp-cdp,5603207161826389,Vedlikehold ***-/*** for kompressor ***-KA-*** ,<PH> ***. VENT./*** FOR KOMPRESSOR ***-KA-*** (*** month,,PM-012508,FAO-084029,600,TUR *** (***.***-***.***) ***,,2013-07-30T00:00:00,,NO,WPG-005374,Avsluttet,2013-05-27T14:34:55,"23,48,48,48,48,48,48,23,23",2013-07-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,3,MAI - Fixed calender,2013-06-29T23:29:07,MAI,2013-07-01T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02",No need,NO,YES,2013-06-29T23:29:07,0,Drift,100,,,YES,NO,No need
1372921200000,1372949887000.0,Workorder,VAL,akerbp-cdp,WMT:23-EZSM-92521;WMT:23-EXY-92521-05;WMT:23-EZSL-92521;WMT:23-EXY-92521-04;WMT:23-ESDP-92521;WMT:23-ESDV-92521;WMT:23-EZSH-92521,akerbp-cdp,2331554786550862,Årlig ***- og *** av ESDV ventil ,SD-*** <PH> VEDLIKEHOLD AV ESDV VENTIL (*** MONTH),,PM-014061,FAO-079009,600,VALHALL TAR ***,,2013-07-15T00:00:00,WBS-M-VALHA-VA-99-P015-,NO,WPG-005637,Avsluttet,2012-11-30T10:47:09,"23,23,23,23,23,23,23,23,23,23",2013-05-17T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Hovedutstyrs nedstengning,0,12,MAI - Fixed calender,2013-07-04T14:58:07,MAI,2013-07-04T07:00:00,23,"VALHALL PH, MECHANICAL",,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,22,"PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02",To be created,NO,YES,2013-07-04T14:58:07,0,Mekanisk,100,,,YES,NO,No need
1372921200000,1372940625000.0,Workorder,VAL,akerbp-cdp,WMT:45-TT-92506,akerbp-cdp,5092212770689043,*** / *** TIL ***-TT-*** ER *** AV .. KUNNE VÆRT *** RØR ELLER *** ! Ser ikke noen lekkasje *** ***.,*** / *** TIL ***-TT-*** ER *** AV .. DÅRLIG *** ,,,KAO-108850,600,TUR *** (***.***-***.***) ***,,2013-07-05T00:00:00,,NO,WPG-005374,Avsluttet,2013-06-29T11:23:42,45,2013-07-01T00:00:00,Fare for produksjonsstans (utføres innen *** dager),Utstyrs nedstenging,0,,MAI - Corrective,2013-07-04T12:23:45,MAI,2013-07-04T07:00:00,12,,***,Utvendig lekkasje - væske for hjelpesystemer,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,12,"PH,T33-02",No need,NO,YES,2013-07-04T12:23:45,0,Automasjon,100,SICK,Syk / Sick - Alvorlig feil /  Degraded Failure,NO,NO,No need
1373079882000,1373189216000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,8741320399405352,"PH. *** TR ***. *** LEKKASJE *** *** ***. Denne må *** ***, og *** *** av kompressor. Det er *** ***/*** rør på *** som lekker.",PH. *** TR ***. *** LEKKASJE *** *** ***,,,KAO-109074,600,TUR *** (***.***-***.***) ***,,2013-07-12T00:00:00,,NO,WPG-005374,Avsluttet,2013-07-06T03:04:42,23,2013-07-06T00:00:00,Fare for produksjonsstans (utføres innen *** dager),Hovedutstyrs nedstengning,0,,MAI - Corrective,2013-07-07T09:26:56,MAI,,12,,***,Utvendig lekkasje - væske for hjelpesystemer,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,12,"PH,T43-02",No need,NO,YES,2013-07-07T09:26:56,0,Automasjon,100,DEAD,Død / Dead - Utstyret har sviktet / Critical Failure,NO,NO,No need
1373094000000,1372867649000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,5283787535725822,Smøreoljeprøve kompressorer  ,<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month),,PM-014055,FAO-079316,600,TUR *** (***.***-***.***) ***,,2013-07-25T00:00:00,,NO,WPG-005374,Avsluttet,2012-12-03T13:35:58,"23,27,23,23,23",2013-06-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),,0,1,MAI - Fixed calender,2013-07-03T16:07:29,MAI,2013-07-06T07:00:00,10,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02",No need,NO,YES,2013-07-03T16:07:29,0,Mekanisk,100,,,YES,NO,No need
1374143683000,1374572484000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,1862784492806201,"Vi har hatt flere *** *** av *** trinns compressor. Det har vært *** av *** *** , og feil med ***. *** sammen med CCC og montere inn nye kort. ***",*** *** AV *** TRINN COMPRESSOR,,,KAO-109478,600,TUR *** (***.***-***.***) ***,,2013-09-15T00:00:00,,NO,WPG-005375,Avsluttet,2013-07-18T10:34:43,23,2013-07-25T07:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Hovedutstyrs nedstengning,0,,MAI - Corrective,2013-07-23T09:41:24,MAI,,54,,***,Uønsket ***,1,VAL,Valhall plattform,NO,,,,NO,COR,***,Produksjonsforstyrrelser,NOTACTIVE,72,"PH,T43-02",Created,NO,YES,2013-07-23T09:41:24,0,Automasjon,100,OK,OK - (Barriere) funksjon ikke berørt / Function not influenced,NO,NO,No need
1374152475000,1374416335000.0,Workorder,VAL,akerbp-cdp,WMT:23-FV-92542;WMT:23-FV-92543,akerbp-cdp,4384559023357259,Vi har hatt *** mindre *** på *** ventil på *** & *** stg. kompressor. *** på dette ønsker vi derfor *** sjekke ut *** på *** ventiler med samme type ***. Se ***.,*** *** PÅ *** ***. STG KOMPRESSOR,,,KAO-109481,600,TUR *** (***.***-***.***) ***,,2014-01-15T00:00:00,,NO,WPG-005375,Avsluttet,2013-07-18T13:01:15,"23,27,23,23,23,23",2013-07-20T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Revisjon (full shutdown),0,,MAI - Corrective,2013-07-21T14:18:55,MAI,,24,,***,Utvendig lekkasje - væske for hjelpesystemer,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,24,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T33-02,PH,T43-02,PH,T43-02",No need,NO,YES,2013-07-21T14:18:55,0,Mekanisk,100,UNWELL,Uvel / Unwell - Mindre feil / Incipient Failure,NO,NO,No need
1374735600000,1375142400000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,8771664911395233,ONSHORE JOB - Condition Monitoring Program (CMP) for SKF for Oil Analysis and SW Pumps Vibration ,<PH> CMR FOR SKF (*** month),,PM-016456,FAO-082764,900,TUR *** (***.***-***.***) ***,,2013-07-30T00:00:00,,NO,WPG-005376,Kansellert,2013-04-19T09:05:10,"00,65,65,85,65,85,85,85,85,85,85,85,85,85,85,85,85,85,84,84,84,84,84,84,84,84,81,81,81,81,81,81,81,81,80,80,80,80,60,60,60,60,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,45,45,45,45,43,43,43,43,43,43,40,40,40,40,40,32,32,32,31,31,31,31,31,31,31,31,27,23,23,23,23,23,23,13,13,13,13,11,11,11,11,11,11,11,11,18,18,18,18,18",2013-07-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,,MAI,2013-07-25T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,24,",PH,L8,PH,L8,PH,T15-02,PH,T25-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T04-02,PH,T04-02,PH,T14-02,PH,T14-02,PH,T15-02,PH,T15-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,U02-02,PH,U02-02,PH,U02-02,PH,U02-02,PH,T04-02,PH,T04-02,PH,T04-02,PH,T04-02,PH,T14-02,PH,T14-02,PH,T14-02,PH,T14-02,PH,U11-02,PH,U11-02,PH,U11-02,PH,U11-02,PH,U12-03,PH,U12-01,PH,U12-03,PH,U12-01,PH,U11-03,PH,T14-03,PH,T14-03,PH,U11-03,PH,U11-03,PH,U11-03,PH,U11-03,PH,U12-03,PH,U12-03,PH,U12-03,PH,U12-03,PH,U12-02,PH,U12-02,PH,U12-02,PH,U12-02,PH,T14-01,PH,T33-03,PH,T14-01,PH,T14-01,PH,T33-03,PH,T33-03,PH,T14-03,PH,U32-03,PH,U32-03,PH,U32-03,PH,U32-03,PH,T43-01,PH,T43-01,PH,T43-01,PH,T04-03,PH,T04-03,PH,T04-03,PH,T04-03,PH,T14-02,PH,T14-02,PH,T14-02,PH,T14-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T23-03,PH,T23-03,PH,T23-03,PH,T23-03,PH,T34-03,PH,T34-03,PH,T34-03,PH,T34-03,PH,T14-01,PH,T14-01,PH,T13-01,PH,T13-01,IP,U10,IP,U10,IP,U10,IP,U10,IP,U10",No need,YES,NO,2013-07-25T14:40:26,24,Onshore,0,,,YES,NO,No need
1375340400000,1377820800000.0,Workorder,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,akerbp-cdp,8356401221814284,ONSHORE JOB - Condition Monitoring Program (CMP) for SCORE for Critical ESD Valves & Actuators (***-MAP) ,<PH> CMR FOR SCORE FOR ***-MAP (*** month),,PM-016450,FAO-084469,900,ONSHORE EST WORKPACKAGE FOR CONDITION MONITORING,,2013-08-30T00:00:00,,NO,WPG-005708,Kansellert,2013-06-11T19:01:59,"00,85,85,85,85,80,80,43,43,42,42,40,40,31,31,31,31,27,27,27,27,27,27,27,27,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,14,14,14,14,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11",2013-08-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,,MAI,2013-08-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,10,",PH,T24-01,PH,T24-01,PH,T24-01,PH,T24-01,PH,U22-01,PH,U22-01,PH,T14-01,PH,T14-01,PH,T24-01,PH,T24-01,PH,T24-01,PH,T24-01,PH,T04-02,PH,T04-02,PH,T14-02,PH,T14-02,PH,T24-01,PH,T24-01,PH,T24-01,PH,T24-01,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T23-02,PH,T23-02,PH,T03-02,PH,T03-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T24-02,PH,T24-02,PH,T24-02,PH,T24-02,PH,T14-02,PH,T14-02,PH,T14-02,PH,T14-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T25-01,PH,T25-01,PH,T24-01,PH,T24-01,PH,T03-02,PH,T03-02,PH,T13-03,PH,T13-03,PH,T13-03,PH,T13-03",No need,YES,NO,2013-08-22T13:34:16,10,Onshore,0,,,YES,NO,No need
1375340400000,1377820800000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,7871691623152045,ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ,<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month),,PM-016440,FAO-084468,900,ONSHORE EST WORKPACKAGE FOR CONDITION MONITORING,,2013-08-30T00:00:00,,NO,WPG-005708,Kansellert,2013-06-11T19:01:56,"00,65,65,65,65,65,65,65,47,47,47,47,47,85,85,85,85,85,85,85,85,85,84,84,81,81,81,81,80,80,60,60,48,48,47,47,47,47,47,45,45,40,40,40,32,32,31,31,31,31,23,23,23,13,13,11,11,11",2013-08-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,,MAI,2013-08-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,42,",PH,M5,PH,M5,PH,L8,PH,L8,PH,L7,PH,L7,PH,L7,PH,M5,PH,M5,PH,M5,PH,L8,PH,L8,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T15-02,PH,T04-02,PH,T14-02,PH,T15-02,PH,T15-02,PH,U12-02,PH,U12-02,PH,U02-02,PH,U02-02,PH,T04-02,PH,T04-02,PH,T14-02,PH,T14-02,PH,U11-02,PH,U11-02,PH,U12-03,PH,U12-01,PH,T14-03,PH,U11-03,PH,U11-03,PH,U12-03,PH,U12-03,PH,U12-02,PH,U12-02,PH,T14-03,PH,U32-03,PH,U32-03,PH,T43-01,PH,T43-01,PH,T04-03,PH,T04-03,PH,T14-02,PH,T14-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T23-03,PH,T23-03,PH,T34-03,PH,T14-01,PH,T13-01",No need,YES,NO,2013-08-22T13:33:51,42,Onshore,0,,,YES,NO,No need
1375340400000,1377820800000.0,Workorder,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,akerbp-cdp,4089660678048402,ONSHORE JOB - Condition Monitoring Program (CMP) for BP for on-off valves ,<PH> CMR FOR BP FOR ON-OFF VALVES (*** month),,PM-016460,FAO-084471,900,ONSHORE EST WORKPACKAGE FOR CONDITION MONITORING,,2013-08-30T00:00:00,,NO,WPG-005708,Kansellert,2013-06-11T19:02:02,"00,85,85,85,85,80,80,43,43,42,42,40,40,31,31,31,31,27,27,27,27,27,27,27,27,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,14,14,14,14,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11",2013-08-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,,MAI,2013-08-01T07:00:00,,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,6,",PH,T24-01,PH,T24-01,PH,T24-01,PH,T24-01,PH,U22-01,PH,U22-01,PH,T14-01,PH,T14-01,PH,T24-01,PH,T24-01,PH,T24-01,PH,T24-01,PH,T04-02,PH,T04-02,PH,T14-02,PH,T14-02,PH,T24-01,PH,T24-01,PH,T24-01,PH,T24-01,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T44-01,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T23-02,PH,T23-02,PH,T24-03,PH,T24-03,PH,T33-02,PH,T33-02,PH,T33-02,PH,T33-02,PH,T24-02,PH,T24-02,PH,T24-02,PH,T24-02,PH,T14-02,PH,T14-02,PH,T14-02,PH,T14-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T13-02,PH,T25-01,PH,T25-01,PH,T24-01,PH,T24-01,PH,T03-02,PH,T03-02,PH,T13-03,PH,T13-03,PH,T13-03,PH,T13-03",No need,YES,NO,2013-08-22T13:36:12,6,Onshore,0,,,YES,NO,No need
