"key","isCompleted","plannedStart","externalId","isSafetyCritical","workPackageNumber","endTime","status","durationHours","workOrderNumber","title","percentageProgress","startTime","actualHours","description","isCancelled","isActive","priorityDescription","dueDate","createdDate","programNumber"
"FAO-117773","true","2017-08-02T00:00:00","FAO-117773","NO","WPG-008136","1506068308000","600","0","FAO-117773","*** .*** ***. OG ***.TEST AV ESDV VENTIL (*** MONTH)","100","1505721600000","18","***- og *** av ESDV ventil ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-09-30T00:00:00","2016-06-20T15:07:35","PM-014061"
"FAO-119778","false","2016-11-12T00:00:00","FAO-119778","NO","WPG-006824","1484006400000","900","0","FAO-119778","PH (***) - *** AV LÅSTE VENTILER (*** month)","0","1478934000000","","Inspeksjon av låste ventiler mhp Locked Open (LO), Locked Closed (LC), Car Seal Open (CSO) og Car Seal Closed (CSC). (Tubingventiler på trykktransmitterne skal sjekkes) ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-01-10T00:00:00","2016-08-19T13:56:15","PM-019454"
"FAO-121007","true","2017-01-26T00:00:00","FAO-121007","NO","WPG-008304","1486736320000","600","0","FAO-121007","<PH> FUNKSJONSTEST AV ESDV VENTIL (*** month)","100","1486623600000","6","Funksjonstest av ESDV ventil ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-03-26T00:00:00","2016-10-11T20:38:42","PM-014063"
"FAO-123506","true","2017-04-01T00:00:00","FAO-123506","NO","WPG-008308","1490994782000","600","0","FAO-123506","<PH> ***. VENT./*** FOR KOMPRESSOR ***-KA-*** (*** month","100","1491030000000","6","Vedlikehold ***-/*** for kompressor ***-KA-*** ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-04-30T00:00:00","2016-12-22T12:53:44","PM-012508"
"FAO-123526","true","2017-03-01T00:00:00","FAO-123526","NO","WPG-008421","1489412480000","600","0","FAO-123526","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","100","1488351600000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-03-30T00:00:00","2016-12-22T13:04:13","PM-016440"
"FAO-123822","false","2017-04-01T00:00:00","FAO-123822","NO","WPG-008308","1493510400000","900","0","FAO-123822","<PH> CMR FOR ***-MAP, ON-OFF VALVES  (*** month)","0","1491030000000","","ONSHORE JOB - Condition Monitoring Program (CMP) for SCORE for Critical ESD Valves & Actuators (***-MAP) ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-04-30T00:00:00","2016-12-22T14:11:59","PM-016450"
"FAO-124168","true","2017-04-20T00:00:00","FAO-124168","NO","WPG-008421","1494932052000","600","0","FAO-124168","<PH> CMR FOR SKF (*** month)","100","1492671600000","","ONSHORE JOB - Condition Monitoring Program (CMP) for SKF for Oil Analysis and SW Pumps Vibration ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-05-19T00:00:00","2017-01-23T09:49:22","PM-016456"
"FAO-124451","false","2017-05-12T00:00:00","FAO-124451","NO","WPG-008311","1497052800000","900","0","FAO-124451","***, DETEKSJON AV GASSLEKKASJER (*** month)","0","1494572400000","","INSPEKSJON AV VALHALL FOR GASSLEKKASJER ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-06-10T00:00:00","2017-01-23T12:37:04","PM-014545"
"FAO-127821","true","2017-08-01T00:00:00","FAO-127821","NO","WPG-008421","1502357014000","600","null","FAO-127821","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","null","1501570800000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-08-30T00:00:00","2017-05-04T09:37:30","PM-016815"
"FAO-132555","true","2018-01-01T00:00:00","FAO-132555","NO","WPG-009131","1513842250000","600","null","FAO-132555","COND.MON FOR CRITICAL ESD & *** VALVES (*** month)","null","1514790000000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-01-30T00:00:00","2017-11-01T10:34:16","PM-016450"
"FAO-132556","true","2018-01-01T00:00:00","FAO-132556","NO","WPG-009131","1516031097000","600","null","FAO-132556","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","null","1514790000000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-01-30T00:00:00","2017-11-01T10:34:16","PM-016815"
"FAO-132783","true","2018-01-07T00:00:00","FAO-132783","NO","WPG-008332","1515366819000","600","0","FAO-132783","PH(***)- *** AV INTERLOCK VENTILER (*** month)","100","1515308400000","7","Inspeksjon av forriglinger og låste ventiler -PH ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-03-07T00:00:00","2017-11-09T13:15:50","PM-019522"
"FAO-136006","true","2018-05-01T00:00:00","FAO-136006","NO","WPG-008340","1524806311000","600","null","FAO-136006","DRENERING AV LUBE OIL ***,***,*** OG *** TRINN KOMPRESSOR SEAL (*** month","null","1525158000000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-05-30T00:00:00","2018-02-01T09:50:40","PM-021671"
"FAO-137110","false","2018-06-01T00:00:00","FAO-137110","YES","WPG-008342","null","290","null","FAO-137110","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","null","1527836400000","null","null","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-06-30T00:00:00","2018-04-04T08:52:32","PM-016815"
"FAO-140741","false","2018-09-01T00:00:00","FAO-140741","NO","WPG-008351","1538265600000","900","0","FAO-140741","***, DETEKSJON AV GASSLEKKASJER (*** month)","0","1538031600000","","INSPEKSJON AV VALHALL FOR GASSLEKKASJER ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-09-30T00:00:00","2018-08-13T10:14:18","PM-014545"
"FAO-140992","true","2018-10-01T00:00:00","FAO-140992","NO","WPG-008353","1540492762000","600","0","FAO-140992","<PH> *** - *** - *** *** (*** month)","100","1540450800000","4","Vedlikehold av ***-/*** for kompressor ***-KA-*** ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-10-30T00:00:00","2018-08-13T10:30:15","PM-012508"
"FAO-141088","false","2019-07-01T00:00:00","FAO-141088","NO","WPG-006660","1569628800000","900","0","FAO-141088","*** <PH> KOMPRESSOR ***-KA-*** ELEKTRO (*** MONTH)","0","1559113200000","","*** kompressor ***-KA-*** *** og rutiner *** - Suppress ***","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-09-28T00:00:00","2018-08-17T09:05:54","PM-011153"
"FAO-141201","true","2019-07-01T00:00:00","FAO-141201","NO","WPG-006660","1562337193000","600","0","FAO-141201","*** <PH> VEDLIKEHOLD AV KOMPRESSOR (*** MONTH)","100","1559588400000","625","Skifte *** på DE & NDE på *** ***KAO-*** må utføres *** *** denne jobben da vi da har *** på lager.","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-09-28T00:00:00","2018-08-28T10:27:03","PM-020888"
"FAO-141654","true","2018-10-26T00:00:00","FAO-141654","NO","WPG-008353","1541071754000","600","0","FAO-141654","<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month)","100","1541055600000","5","Smøreoljeprøve kompressorer  ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2018-11-24T00:00:00","2018-09-04T14:02:58","PM-014055"
"FAO-147673","true","2019-03-19T00:00:00","FAO-147673","NO","WPG-009707","1552770135000","600","0","FAO-147673","SJEKK AV *** LEKKASJE (*** ***)","100","1552978800000","3","Sjekk av *** Lekkasje ***  ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-04-17T00:00:00","2019-03-06T08:35:45","PM-022178"
"FAO-147734","true","2019-04-16T00:00:00","FAO-147734","NO","WPG-009709","1555394249000","600","0","FAO-147734","SJEKK AV *** LEKKASJE (*** ***)","100","1555398000000","4","Sjekk av *** Lekkasje ***  ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-05-15T00:00:00","2019-03-06T08:39:33","PM-022178"
"FAO-147844","false","2019-06-01T00:00:00","FAO-147844","NO","WPG-009712","1561852800000","900","0","FAO-147844","DRENERING AV LUBE OIL ***,***,*** OG *** TRINN KOMPRESSOR SEAL (*** month","0","1559372400000","","Drenering av lube oil ***,***,*** og *** trinn kompressor seal.  Drenering av lube oil kompressorer ***,***,*** og *** trinn","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-06-30T00:00:00","2019-03-06T08:41:45","PM-021671"
"FAO-147893","false","2019-06-11T00:00:00","FAO-147893","NO","WPG-009713","1562716800000","900","2","FAO-147893","SJEKK AV *** LEKKASJE (*** ***)","0","1558508400000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-07-10T00:00:00","2019-03-06T08:42:25","PM-022178"
"FAO-147935","false","2019-06-25T00:00:00","FAO-147935","NO","WPG-009714","1563926400000","900","2","FAO-147935","SJEKK AV *** LEKKASJE (*** ***)","0","1562310000000","","Sjekk av *** Lekkasje ***  ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2019-07-24T00:00:00","2019-03-06T08:43:03","PM-022178"
"FAO-148146","true","2019-03-21T00:00:00","FAO-148146","NO","WPG-009707","1553354184000","600","0","FAO-148146","*** VENTILER: KONTROLL AV *** (*** ***)","100","1553324400000","1","Alle *** Anti-surge ventilene har dårlig historikk *** forhold til lekkasje *** ***:   Kontroll av *** *** ***. ","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2019-04-19T00:00:00","2019-03-13T11:15:09","PM-022280"
"FAO-148148","true","2019-03-27T00:00:00","FAO-148148","NO","WPG-009708","1554279745000","600","0","FAO-148148","*** VENTILER: KONTROLL AV *** (*** ***)","100","1554447600000","2","Alle *** Anti-surge ventilene har dårlig historikk *** forhold til lekkasje *** ***:   Kontroll av *** *** ***. ","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2019-04-25T00:00:00","2019-03-13T11:15:09","PM-022280"
"FAO-153040","false","2020-09-01T00:00:00","FAO-153040","YES","WPG-009880","1601424000000","290","42","FAO-153040","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","0","1598943600000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-09-30T00:00:00","2019-09-23T09:17:52","PM-016440"
"FAO-153042","false","2020-11-01T00:00:00","FAO-153042","YES","WPG-009880","1606694400000","290","42","FAO-153042","<PH> CMR FOR GE BN SYSTEM *** AND TRENDMASTER (*** month)","0","1604214000000","","ONSHORE JOB - Condition Monitoring Program (CMP) for GE for rotating equipment (BN System1 and TredmasterPro.) ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-11-30T00:00:00","2019-09-23T09:17:52","PM-016440"
"FAO-153058","false","2020-11-01T00:00:00","FAO-153058","YES","WPG-009880","1606694400000","290","6","FAO-153058","<PH> CMR FOR UNITECH FOR *** SYSTEM (*** month)","0","1604214000000","","ONSHORE JOB - Condition Monitoring Program (CPM) for Unitech, for ***- surveillanced equipment. ","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-11-30T00:00:00","2019-09-23T09:17:55","PM-016815"
"FAO-154444","false","2020-08-05T00:00:00","FAO-154444","YES","WPG-010001","1601683200000","300","60","FAO-154444","*** SIKKERHETSKRITISK INSTRUMENTERING SYSTEM *** (*** MONTH)","0","1596610800000","","Funksjonstest av sikkerhetskritisk instrumentering system *** *** og rutiner *** - Suppress ***","false","true","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2020-10-03T00:00:00","2019-11-05T14:25:24","PM-016645"
"IAO-018566","true","2012-08-13T00:00:00","IAO-018566","NO","WPG-004854","1349780579000","600","0","IAO-018566","<PH> INSPEKSJON AV PSV (*** month)","100","1349938800000","25","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2012-10-11T00:00:00","2012-06-20T10:02:57","PM-013371"
"IAO-018980","true","2012-10-28T00:00:00","IAO-018980","NO","WPG-004859","1355336636000","600","0","IAO-018980","<PH> INSPEKSJON AV PSV (*** month)","100","1356591600000","17","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2012-12-26T00:00:00","2012-08-29T10:00:40","PM-015517"
"IAO-018996","true","2012-10-29T00:00:00","IAO-018996","NO","WPG-004859","1355154173000","600","0","IAO-018996","<PH> INSPEKSJON AV PSV (*** month)","100","1355382000000","17","Inspeksjon av PSV Inspeksjon av PSV: TAG ***-PSV-***","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2012-12-27T00:00:00","2012-08-29T10:42:35","PM-011537"
"IAO-019138","true","2012-11-21T00:00:00","IAO-019138","NO","WPG-004859","1356208104000","600","0","IAO-019138","<PH> INSPEKSJON AV PSV (*** month)","100","1355986800000","29","Inspeksjon av PSV Inspeksjon av PSV: TAG ***-PSV-***","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2013-01-19T00:00:00","2012-08-30T14:37:02","PM-011593"
"IAO-019190","true","2012-12-07T00:00:00","IAO-019190","NO","WPG-005363","1351607561000","600","0","IAO-019190","<PH> INSPEKSJON AV PSV (*** month)","100","1359010800000","15","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2013-02-04T00:00:00","2012-08-30T14:56:28","PM-013353"
"IAO-019336","true","2012-12-29T00:00:00","IAO-019336","NO","WPG-005361","1351865718000","600","0","IAO-019336","<PH> INSPEKSJON AV PSV (*** month)","100","1356764400000","11","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2013-02-26T00:00:00","2012-10-22T14:23:05","PM-013351"
"IAO-025078","true","2014-11-20T00:00:00","IAO-025078","NO","WPG-006685","1424174784000","600","0","IAO-025078","<PH> INSPEKSJON AV PSV (*** month)","100","1423724400000","17","Inspeksjon av PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-02-17T00:00:00","2014-09-05T08:48:18","PM-011597"
"IAO-027941","true","2015-08-05T00:00:00","IAO-027941","NO","WPG-006697","1438191203000","600","0","IAO-027941","<PH> INSPEKSJON AV PSV (*** month)","100","1438239600000","11","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-11-02T00:00:00","2015-06-05T10:18:26","PM-011304"
"IAO-029703","false","2016-03-15T00:00:00","IAO-029703","NO","WPG-003573","1465689600000","900","0","IAO-029703","PH VEDLIKEHOLD AV ***-VENTILER (*** month)","0","1463036400000","","PH VEDLIKEHOLD AV ***-VENTILER ","true","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2016-06-12T00:00:00","2016-01-08T12:29:00","PM-018626"
"IAO-031546","true","2016-10-26T00:00:00","IAO-031546","NO","WPG-006822","1476948848000","600","0","IAO-031546","<PH> INSPEKSJON AV PSV (*** month)","100","1477465200000","14","INSPEKSJON AV PSV ","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2017-01-23T00:00:00","2016-09-29T11:38:17","PM-013351"
"KAO-089867","true","2012-05-03T07:00:00","KAO-089867","NO","WPG-004845","1338568515000","600","0","KAO-089867","*** & MONTERE ***","100","1338447600000","119","*** på PH drift utstyr.Lage og montere *** på alt utstyr som *** medium( olje/***) ***. *** *** for ***.","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2012-08-28T00:00:00","2011-11-25T17:02:06",""
"KAO-101245","true","2012-12-09T00:00:00","KAO-101245","NO","WPG-004858","1355143073000","600","0","KAO-101245","PSV FOR LUFT *** INN PÅ *** *** LEKKER","100","1354892805000","8","*** ***-EXY-***-*** .PSV lekker *** og må *** eller ***. *** på mellom *** ***-***. ","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2013-02-04T00:00:00","2012-12-07T15:06:45",""
"KAO-103130","true","2013-01-24T00:00:00","KAO-103130","NO","WPG-005363","1359098832000","600","0","KAO-103130","PH 1ST STG COMPRESSOR PSD SIGNAL HAR ***","100","1359010800000","6","PH 1ST STG COMPRESSOR PSD SIGNAL HAR ***.***-FS-***-*** gir ca *** feil *** *** ***","false","false","Fare for ***, *** eller *** (utføres innen *** dag)","2013-03-23T00:00:00","2013-01-23T14:59:32",""
"KAO-104459","true","2013-03-24T00:00:00","KAO-104459","NO","WPG-005368","1366034978000","600","0","KAO-104459","SJEKKE EL.*** FOR OLJE LEKKASJE ETTER FULL BLOW DOWN TEST.","100","1365663600000","12","Sjekke for *** ***.***.***. og ***. trinns kompressor motor etter full blowdown test.","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2013-07-09T00:00:00","2013-02-26T15:09:28",""
"KAO-107020","true","2013-05-09T00:00:00","KAO-107020","NO","WPG-005370","1368291185000","600","0","KAO-107020","FEIL *** FOR *** FRA CCC","100","1368004121000","18","*** fra CCC *** har feil ***. Se *** ***.","false","false","Kan føre til produksjonsstans (utføres innen *** dager)","2013-07-06T00:00:00","2013-05-08T09:08:41",""
"KAO-111323","true","2014-01-01T07:00:00","KAO-111323","NO","WPG-005386","1387269437000","600","0","KAO-111323","*** OM KABLER TIL PT *** SYSTEM","100","1378286042000","6","Kabler henger *** *** må *** *** ***  ***-PT-***, ***-PT-***, ***-PDT-***, ***-TT-***","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2014-06-29T00:00:00","2013-09-04T09:14:02",""
"KAO-115401","true","2015-06-25T00:00:00","KAO-115401","NO","WPG-006696","1437126063000","600","0","KAO-115401","SD-***.DB&*** LEKKER OVER BEGGE ***","100","1386695463000","152","DB&*** lekker over begge ***, dette ble *** under forsøk på isolering av PSV for ***.","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2015-12-21T00:00:00","2013-12-10T17:11:03",""
"KAO-118687","true","2014-04-17T07:00:00","KAO-118687","NO","WPG-006269","1397987577000","600","5","KAO-118687","*** HENGER VED ***","100","1397718000000","5","*** henger ***-*** før den åpner ved *** av ventilen. Ventilen bør ha en *** på ca *** ***.","false","false","Ikke kritisk (utføres sammen med planlagt vedlikehold)","2014-10-13T00:00:00","2014-03-06T09:51:02",""
