"key","startTime","externalId","description","workOrder","toBeDone","endTime","itemInfo","itemName","title","criticality","method","isCompleted"
"FAO-091198-10","1404198000000","FAO-091198-10","null","FAO-091198","true","1406678400000","VRD - PH 1STSTGDISCCOOL COOLMED IN","23-TV-92604B","null","MEDIUM","Vedlikehold/Test","false"
"FAO-091204-10","1401606000000","FAO-091204-10","null","FAO-091204","true","1404086400000","PH 1STSTG COMP INNER SEAL","23-PV-96153","null","MEDIUM","Vedlikehold/Test","false"
"FAO-093568-01","1404198000000","FAO-093568-01","null","FAO-093568","true","1403838492000","PH STG1 COMPENCL AIROUT DAMPER","48-ZSH-96966A","null","HIGH","Vedlikehold/Test","true"
"FAO-094009-","1403766000000","FAO-094009-","null","FAO-094009","false","1404204238000","VRD - 1ST STAGE COMPRESSOR PURGE UNIT","23-CX-9101","null","MEDIUM","","false"
"FAO-094009-1","1403766000000","FAO-094009-1","null","FAO-094009","true","1404204238000","VRD - PH 1ST STAGE COMP. PURGE UNIT","23-PI-96145","null","MEDIUM","Vedlikehold/Test","true"
"FAO-094679-01","1401606000000","FAO-094679-01","null","FAO-094679","true","1403794629000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-094682-01","1401606000000","FAO-094682-01","null","FAO-094682","true","null","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","false"
"FAO-094684-01","1406876400000","FAO-094684-01","null","FAO-094684","true","1409356800000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","false"
"FAO-095457-01","1409554800000","FAO-095457-01","null","FAO-095457","true","1412035200000","PH 1STSTG COMP INNER SEAL","23-PV-96153","null","MEDIUM","Vedlikehold/Test","false"
"FAO-095480-01","1412146800000","FAO-095480-01","null","FAO-095480","true","1413972665000","VRD - 1ST STAGE COMPRESSOR GEAR UNIT","23-DB-9101","null","MEDIUM","Vedlikehold/Test","true"
"FAO-097537-01","1414825200000","FAO-097537-01","null","FAO-097537","true","1416501546000","VRD - PH 1STSTGDISCHCLR GAS OUT EQ","23-ESDV-92551B","null","SCE","Vedlikehold/Test","true"
"FAO-098039-","1438844400000","FAO-098039-","null","FAO-098039","false","1436115751000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-098259-03","1423206000000","FAO-098259-03","null","FAO-098259","true","1422800596000","PH COMPENCSTG1 WTRMIST REL DR1","48-XI-96964A","null","LOW","Vedlikehold/Test","true"
"FAO-099840-01","1420095600000","FAO-099840-01","null","FAO-099840","true","1422554292000","VRD - PH 1STSTGSUCTCLR GAS IN EQUAL","23-ESDV-92501B","null","SCE","Vedlikehold/Test","true"
"FAO-099851-01","1425193200000","FAO-099851-01","null","FAO-099851","true","1427673600000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","false"
"FAO-099901-10","1425538800000","FAO-099901-10","null","FAO-099901","true","1426059994000","1ST STG COMPR. ENCLOS. COOLING UNIT","23-GK-9107A-A01","null","HIGH","Vedlikehold/Test","true"
"FAO-100301-1","1423551600000","FAO-100301-1","null","FAO-100301","true","1423560820000","PH 1STSTGDISCHCLR GAS OUT","23-ESDP-92551A","null","HIGH","Vedlikehold/Test","true"
"FAO-100319-10","1422774000000","FAO-100319-10","null","FAO-100319","false","1425254400000","PH 1STSTG COMP SEPAR GAS","23-PT-96160-03","null","HIGH","Vedlikehold/Test","false"
"FAO-102127-01","1425538800000","FAO-102127-01","null","FAO-102127","true","1432857600000","PH 1STSTGSUCTSCRUBBER LEVEL","23-LY-92521A","null","MEDIUM","Vedlikehold/Test","false"
"FAO-103313-01","1427871600000","FAO-103313-01","null","FAO-103313","true","1429004697000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-103394-01","1441090800000","FAO-103394-01","null","FAO-103394","false","1443571200000","VRD - PH 1STSTGSUCTSCRUBBER LEVEL","23-LV-92521B","null","MEDIUM","Vedlikehold/Test","false"
"FAO-103403-01","1441090800000","FAO-103403-01","null","FAO-103403","true","1441632817000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-103677-","1435820400000","FAO-103677-","null","FAO-103677","false","1436798741000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-103715-1","1440054000000","FAO-103715-1","null","FAO-103715","true","1440587865000","VRD - FLAME ARRESTOR (IN LINE TYPE)","PH-S-1400","null","SCE","Vedlikehold/Test","true"
"FAO-105891-00.3","1466060400000","FAO-105891-00.3","null","FAO-105891","true","1466072438000","VRD - PH HV SWGR 1STSTG COMP MTR","23-KA-9101-M01-35","null","HIGH","Vedlikehold/Test","true"
"FAO-108308-01","1446361200000","FAO-108308-01","null","FAO-108308","true","1447318931000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-109518-10","1454310000000","FAO-109518-10","null","FAO-109518","false","1456790400000","PH 1STSTGCOMP SUCTION","23-TT-92533","null","HIGH","Vedlikehold/Test","false"
"FAO-110241-","1452754800000","FAO-110241-","null","FAO-110241","false","1453189502000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-110424-","1453791600000","FAO-110424-","null","FAO-110424","false","1453055561000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-112643-10","1461826800000","FAO-112643-10","null","FAO-112643","true","1466899200000","PH 1STSTGCOMP HOT GAS BP","23-FPSV-92542","null","HIGH","Vedlikehold/Test","false"
"FAO-112645-","1461826800000","FAO-112645-","null","FAO-112645","false","1462073298000","VRD - PH 1STSTGSUCTCOOL SHELL PSV OUT","45-HV-92515-03","null","LOW","","false"
"FAO-117753-01","1475305200000","FAO-117753-01","null","FAO-117753","true","1477490889000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-118237-1","1474268400000","FAO-118237-1","null","FAO-118237","true","1474435005000","PH 1STSTGSUCTCOOL GAS IN","23-YSDP-92445","null","HIGH","Vedlikehold/Test","true"
"FAO-119613-01","1477983600000","FAO-119613-01","null","FAO-119613","true","1480512880000","VRD - PH 1STSTGSUCTCLR GAS IN EQUAL","23-ESDV-92501B","null","SCE","Vedlikehold/Test","true"
"FAO-121017-","1486623600000","FAO-121017-","null","FAO-121017","false","1486736326000","VRD - PH 1STSTGDISCHCLR GAS OUT EQ","23-ESDV-92551B","null","SCE","","false"
"FAO-121750-4","1502002800000","FAO-121750-4","null","FAO-121750","true","null","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-EXY-92521-05","null","SCE","Vedlikehold/Test","false"
"FAO-123506-","1491030000000","FAO-123506-","null","FAO-123506","false","1490994782000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-130859-10","1510470000000","FAO-130859-10","null","FAO-130859","true","1510720511000","VRD - PH 1STSTGSUCTCOOL COOLMED OUT","45-HV-92509","null","LOW","Vedlikehold/Test","true"
"FAO-131566-","1533538800000","FAO-131566-","null","FAO-131566","false","1538611200000","VRD - 2ND STAGE COMPRESSOR SKID","23-XX-9114","null","HIGH","","false"
"FAO-131580-","1531897200000","FAO-131580-","null","FAO-131580","false","1536969600000","VRD - 1ST STAGE COMPRESSOR PURGE UNIT","23-CX-9101","null","MEDIUM","","false"
"FAO-132559-1","1519714800000","FAO-132559-1","null","FAO-132559","true","1522195200000","SOFT TAG VRD - PH 1STSTG COMP SEAL GAS HTR","23-TIC-96147","null","LOW","Vedlikehold/Test","false"
"FAO-132910-2","1519282800000","FAO-132910-2","null","FAO-132910","true","1519804262000","PH 1ST STG SUCT CLR GAS OUT EQUAL","23-EPV-92551B","null","LOW","Vedlikehold/Test","true"
"FAO-135267-01","1522566000000","FAO-135267-01","null","FAO-135267","true","1523276591000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-135526-2","1524121200000","FAO-135526-2","null","FAO-135526","true","1524599839000","PH OFFGAS TO 1STSTGSUCTCOOLER","23-XZSH-92748","null","HIGH","Vedlikehold/Test","true"
"FAO-135697-0305","1528354800000","FAO-135697-0305","null","FAO-135697","true","1528829846000","VRD - 1ST STAGE COMPRESSOR ENCLOSURE COOLING UNIT A","60-EN-9010A+28A2","null","MEDIUM","Vedlikehold/Test","true"
"FAO-137012-10","1531983600000","FAO-137012-10","null","FAO-137012","false","1532106086000","ACTUATOR VALVE","23-NY-96144-J01","null","HIGH","Vedlikehold/Test","false"
"FAO-137169-10","1527836400000","FAO-137169-10","null","FAO-137169","true","1527993759000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-139231-010","1536822000000","FAO-139231-010","null","FAO-139231","true","1537284587000","PH 1STSTGSCRUB I-FACE","23-LT-92529","null","HIGH","Vedlikehold/Test","true"
"FAO-141654-","1541055600000","FAO-141654-","null","FAO-141654","false","1541071754000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-142050-10","1541055600000","FAO-142050-10","null","FAO-142050","true","1541301479000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","true"
"FAO-142150-01","1541055600000","FAO-142150-01","null","FAO-142150","true","1542294295000","VRD - 1ST STAGE COMPRESSOR GEAR UNIT","23-DB-9101","null","MEDIUM","Vedlikehold/Test","true"
"FAO-142153-01","1543647600000","FAO-142153-01","null","FAO-142153","true","1544093668000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-143796-","1547881200000","FAO-143796-","null","FAO-143796","false","1547771285000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-144013-10","1550818800000","FAO-144013-10","null","FAO-144013","true","1553904000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-144783-01","1549004400000","FAO-144783-01","null","FAO-144783","true","1549371024000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","Vedlikehold/Test","true"
"FAO-144894-","1548486000000","FAO-144894-","null","FAO-144894","false","1548022856000","VRD - PH 1STSTGDISCHCLR GAS OUT","23-ESDV-92551A","null","SCE","","false"
"FAO-147734-","1555398000000","FAO-147734-","null","FAO-147734","false","1555394249000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-147772-10","1556694000000","FAO-147772-10","null","FAO-147772","true","1559174400000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-148112-","1559113200000","FAO-148112-","null","FAO-148112","false","1559501025000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"FAO-150248-01","1569913200000","FAO-150248-01","null","FAO-150248","true","1570700148000","VRD - 1ST STAGE COMPRESSOR GEAR UNIT","23-DB-9101","null","MEDIUM","Vedlikehold/Test","true"
"FAO-150929-","1572332400000","FAO-150929-","null","FAO-150929","false","1574812800000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"FAO-153035-01","1585724400000","FAO-153035-01","null","FAO-153035","true","1588204800000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-153041-01","1601535600000","FAO-153041-01","null","FAO-153041","true","1604016000000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","Vedlikehold/Test","false"
"FAO-153045-01","1585724400000","FAO-153045-01","null","FAO-153045","true","1588204800000","VRD - PH 1STSTGDISCHCLR GAS OUT","23-ESDV-92551A","null","SCE","Vedlikehold/Test","false"
"FAO-153047-01","1601535600000","FAO-153047-01","null","FAO-153047","true","1604016000000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","Vedlikehold/Test","false"
"FAO-154523-010","1590390000000","FAO-154523-010","null","FAO-154523","true","1591660800000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","false"
"IAO-018566-","1349938800000","IAO-018566-","null","IAO-018566","false","1349780579000","VRD - PH 1STSTG COMP MAIN OIL PUMP","23-PSV-96192","null","LOW","","false"
"IAO-018995-","1355986800000","IAO-018995-","null","IAO-018995","false","1355154631000","VRD - PH 1STSTG LUBE OIL COOLER","45-PSV-96196","null","LOW","","false"
"IAO-023972-","1409295600000","IAO-023972-","null","IAO-023972","false","1408276672000","VRD - PH 1STSTG COMP INNER LEAKAGE","23-PSV-96173","null","LOW","","false"
"IAO-024428-","1412319600000","IAO-024428-","null","IAO-024428","false","1412362111000","VRD - PH 1STSTGSUCTCOOL GAS IN","23-YPSV-92445","null","MEDIUM","","false"
"IAO-024529-","1414652400000","IAO-024529-","null","IAO-024529","false","1414684859000","VRD - PH 1STSTGSUCTSCRUBBER","23-PSV-92528","null","SCE","","false"
"IAO-025093-","1423897200000","IAO-025093-","null","IAO-025093","false","1424252510000","VRD - PH 1STSTGDISCCOOL SHELL","45-PSV-92613","null","MEDIUM","","false"
"IAO-027941-1","1438239600000","IAO-027941-1","null","IAO-027941","true","1438191203000","VRD - PH WATERMIST SYS N2 CYL STAGE1","48-PSV-96963","null","LOW","Vedlikehold/Test","true"
"IAO-033327-","1501743600000","IAO-033327-","null","IAO-033327","false","1501748992000","VRD - PH 1STSTG COMP MAIN OIL PUMP","23-PSV-96191","null","LOW","","false"
"IAO-033379-","1505890800000","IAO-033379-","null","IAO-033379","false","1505133020000","VRD - PH 1STSTGSUCTSCRUB B/D","23-YPSV-92526","null","MEDIUM","","false"
"IAO-033715-","1511420400000","IAO-033715-","null","IAO-033715","false","1511859024000","VRD - PH 1STSTGDISCHCOOLER B/D","23-YPSV-92545","null","MEDIUM","","false"
"IAO-035971-","1535612400000","IAO-035971-","null","IAO-035971","false","1536086305000","VRD - PH 1STSTG COMP INNER LEAKAGE","23-PSV-96173","null","LOW","","false"
"IAO-037885-","1573282800000","IAO-037885-","null","IAO-037885","false","1573732463000","VRD - PH WATERMIST SYS N2 CYL STAGE1","48-PSV-96963","null","LOW","","false"
"IAO-039277-","1580626800000","IAO-039277-","null","IAO-039277","false","1587081600000","VRD - PH 1STSTGSUCTSCRUBBER","23-PSV-92528","null","SCE","","false"
"KAO-089867-","1338447600000","KAO-089867-","null","KAO-089867","true","1338568515000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","true"
"KAO-101245-","1354892805000","KAO-101245-","null","KAO-101245","false","1355143073000","VRD - PH 1STSTGSUCTSCRUB LIQ OUT","23-EXY-92521-04","null","SCE","","false"
"KAO-107020-","1368004121000","KAO-107020-","null","KAO-107020","false","1368291185000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-108034-","1370332203000","KAO-108034-","null","KAO-108034","false","1418823993000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101-M01","null","SCE","","false"
"KAO-108238-","1370942922000","KAO-108238-","null","KAO-108238","true","1376419026000","VRD - PH 1STSTGCOMP MOTOR COOL CIRCUIT","45-FO-96130","null","MEDIUM","","true"
"KAO-108782-","1372314408000","KAO-108782-","null","KAO-108782","false","1374047298000","VRD - PH 1STSTGDISCCOOL YSV OUTLET","23-HV-92545","null","LOW","","false"
"KAO-111526-","1378659598000","KAO-111526-","null","KAO-111526","false","1410561370000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-112240-","1397718000000","KAO-112240-","null","KAO-112240","false","1398090002000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-112506-","1380612725000","KAO-112506-","null","KAO-112506","false","1380706222000","PH 1STSTG COMP JOURN BRG DE","23-YT-96105-02","null","HIGH","","false"
"KAO-114918-030","1469775600000","KAO-114918-030","null","KAO-114918","true","1468392691000","VRD - MANUAL VALVE - CBAD1FW","45-V-90352","null","LOW","","true"
"KAO-115280-","1386505769000","KAO-115280-","null","KAO-115280","false","1387457513000","VRD - PH 1STSTGSUCTCLR GAS IN","23-ESDV-92501A","null","SCE","","false"
"KAO-126135-","1421218800000","KAO-126135-","null","KAO-126135","true","1422002695000","VRD - 1ST STAGE COMPRESSOR PURGE UNIT","23-CX-9101","null","MEDIUM","","true"
"KAO-127415-","1414688835000","KAO-127415-","null","KAO-127415","false","1415543058000","PH 1STSTGSUCTCOOL COOLMED IN","45-FT-92506","null","HIGH","","false"
"KAO-129465-2","1427353200000","KAO-129465-2","null","KAO-129465","true","1427705032000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","true"
"KAO-131391-","1471503600000","KAO-131391-","null","KAO-131391","false","1472204958000","GAS COMPRESSION AND RE-INJECTION ON PH","230900","null","","","false"
"KAO-133232-2","1483167600000","KAO-133232-2","null","KAO-133232","true","1443277134000","1ST STG COMPRESSOR OIL SEPARATOR W/ FAN","23-VA-9110-M01","null","SCE","","true"
"KAO-139167-","1449298800000","KAO-139167-","null","KAO-139167","false","1448005658000","VRD - 1ST STAGE COMP WATER MIST AIR CYLINDER 1","48-SU-9105","null","SCE","","false"
"KAO-140101-","1450422000000","KAO-140101-","null","KAO-140101","false","1450515214000","PH 1STSTG COMP OUTER SEAL DE","23-PT-96156-01","null","HIGH","","false"
"KAO-141687-","1464159600000","KAO-141687-","null","KAO-141687","false","1464164033000","2ND STAGE COMPRESSOR ON PH","23-2ND STAGE COMPRESSOR-PH","null","","","false"
"KAO-142187-","1457368692000","KAO-142187-","null","KAO-142187","false","1457903117000","VRD - 1ST STAGE COMPRESSOR","23-KA-9101","null","HIGH","","false"
"KAO-148494-","1478329200000","KAO-148494-","null","KAO-148494","true","1478425803000","VRD - 1ST STAGE COMPRESSOR SKID","23-XX-9106","null","HIGH","","true"
"KAO-153239-","1494486000000","KAO-153239-","null","KAO-153239","false","1494503994000","PH 1STSTGDISCCOOL GAS OUT","23-TT-92604A","null","HIGH","","false"
"KAO-154652-","1505804400000","KAO-154652-","null","KAO-154652","false","1505997617000","VRD - PH 1STSTGCOMP HOT GAS BP","23-FV-92542","null","SCE","","false"
"KAO-155180-","1499873196000","KAO-155180-","null","KAO-155180","false","1500397159000","PH 1STSTG COMPR ENCL AIR INLET","23-FSL-96141","null","HIGH","","false"
"KAO-157508-","1513234800000","KAO-157508-","null","KAO-157508","false","1513752575000","GAS COMPRESSION AND RE-INJECTION ON PH","230900","null","","","false"
"KAO-165761-1.1","1541055600000","KAO-165761-1.1","null","KAO-165761","true","1541577361000","PH 1STSTGCOMP ANTI-SURGE","23-FV-92543","null","MEDIUM","","true"
"MAO-009426-","1199872438000","MAO-009426-","null","MAO-009426","false","1217332520000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-011252-","1240926743000","MAO-011252-","null","MAO-011252","false","1436348469000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-011262-","1240928092000","MAO-011262-","null","MAO-011262","false","1436349657000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-012508-","1274598000000","MAO-012508-","null","MAO-012508","false","1432135169000","VAL,BRIDGES GENERAL","VAL,B00","null","","","false"
"MAO-022581-","1455034113000","MAO-022581-","null","MAO-022581","false","null","PH 1STSTGSUCTCOOL GAS IN","23-FT-92512","null","HIGH","","false"
"FAO-070770-01","1333263600000","FAO-070770-01","null","FAO-070770","true","1332664856000","PH STG1 COMPENCL AIROUT DAMPER","48-XY-96966A","null","HIGH","","true"
"FAO-071167-","1335423600000","FAO-071167-","null","FAO-071167","false","1335260066000","VRD - 1ST STAGE COMPRESSOR WATER MIST SYSTEM","48-SU-9113","null","SCE","","false"
"FAO-075689-01","1349074800000","FAO-075689-01","null","FAO-075689","true","1348475760000","VRD - 1ST STAGE COMPPRESSOR ENCLOSURE INLET AIR FIRE DAMPER","23-GO-9114","null","SCE","","true"
